number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
71,0.8106303439027241,2026-04-12 23:13:54.136530,2026-04-12 23:13:54.446051,0 days 00:00:00.309521,0.6459888815972716,0.9407795085791846,0.15841064275248218,5,7,471,0.20847116481377564,0.6647411596657669,0.5516780787611739,COMPLETE
72,0.8159547913085836,2026-04-12 23:13:54.446051,2026-04-12 23:13:55.018186,0 days 00:00:00.572135,0.49680574608295947,0.861538811191775,0.09684234095244008,4,12,326,0.13172686861471122,3.6368947812119354,0.5860107413052047,COMPLETE
73,0.8106166725979096,2026-04-12 23:13:55.018186,2026-04-12 23:13:55.835248,0 days 00:00:00.817062,0.5702110436798229,0.8549505667240828,0.01177148631466673,4,12,317,0.6251481890770935,3.068764211711124,0.5908133069020381,COMPLETE
74,0.8080161800944119,2026-04-12 23:13:55.835248,2026-04-12 23:13:56.269880,0 days 00:00:00.434632,0.522521925904005,0.7128292639352003,0.0985589823494286,4,9,910,0.20861984307565123,3.169119106083933,0.6118880786501935,COMPLETE
75,0.8123508250316964,2026-04-12 23:13:56.269880,2026-04-12 23:13:56.797443,0 days 00:00:00.527563,0.604167436108403,0.7742919410019,0.08593980587770121,3,12,332,0.005895032171821912,3.823143421074834,0.6318317470968432,COMPLETE
76,0.8136948194588519,2026-04-12 23:13:56.797443,2026-04-12 23:13:57.201030,0 days 00:00:00.403587,0.4962221620549433,0.5031879175408268,0.12003147603935002,4,5,988,0.42556330166538714,3.5494657623599233,0.5241804860274686,COMPLETE
77,0.8132053867464902,2026-04-12 23:13:57.201030,2026-04-12 23:13:57.570388,0 days 00:00:00.369358,0.6973790862768805,0.821526976438116,0.09271142937108645,5,14,391,0.11502735977219528,3.343703213723857,0.540508626120897,COMPLETE
78,0.8134228656569251,2026-04-12 23:13:57.570388,2026-04-12 23:13:58.580878,0 days 00:00:01.010490,0.5848693006212767,0.8738990153008854,0.015909360558549027,4,10,534,0.29177904723456416,2.119735411664961,0.6849788002263958,COMPLETE
79,0.813666004554858,2026-04-12 23:13:58.580878,2026-04-12 23:13:59.084702,0 days 00:00:00.503824,0.46093026469039505,0.6055613395936822,0.07587264481879125,3,2,1053,0.14846063266682646,3.6815759782447803,0.6641379229129487,COMPLETE
80,0.8102237803303154,2026-04-12 23:13:59.086705,2026-04-12 23:13:59.446302,0 days 00:00:00.359597,0.6285836647697325,0.9143231066742616,0.10563268312916807,4,8,274,0.3473834581236239,2.895363593080127,0.5141704082654022,COMPLETE
81,0.8090072445295851,2026-04-12 23:13:59.446302,2026-04-12 23:13:59.980227,0 days 00:00:00.533925,0.4299273661848473,0.9308101691090489,0.062117572869774665,6,6,202,1.6465452018277804,4.043609747666451,0.578294283924507,COMPLETE
82,0.8131410264499785,2026-04-12 23:13:59.980227,2026-04-12 23:14:00.301754,0 days 00:00:00.321527,0.5347256097180453,0.9665265094180009,0.12907319251889254,5,17,254,1.5331494339889873,0.8988602053197736,0.5878954880131293,COMPLETE
83,0.8100654035222328,2026-04-12 23:14:00.301754,2026-04-12 23:14:00.874856,0 days 00:00:00.573102,0.4752693743423552,0.8937885286240769,0.034186582607583595,6,14,436,0.7944102156154771,3.8309062608280415,0.7261543667688484,COMPLETE
